OrderId,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10529,50,5,2020-11-07 08:20:21.800,2020-12-05 08:20:21.800,2020-11-09 08:20:21.800,2,66.69,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium
10530,59,3,2020-11-08 08:20:21.800,2020-12-06 08:20:21.800,2020-11-12 08:20:21.800,2,339.22,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria
10531,54,7,2020-11-08 08:20:21.800,2020-12-06 08:20:21.800,2020-11-19 08:20:21.800,1,8.12,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,NULL,1010,Argentina
10532,19,7,2020-11-09 08:20:21.800,2020-12-07 08:20:21.800,2020-11-12 08:20:21.800,3,74.46,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
10533,24,8,2020-11-12 08:20:21.800,2020-12-10 08:20:21.800,2020-11-22 08:20:21.800,1,188.04,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10534,44,8,2020-11-12 08:20:21.800,2020-12-10 08:20:21.800,2020-11-14 08:20:21.800,2,27.94,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10535,3,4,2020-11-13 08:20:21.800,2020-12-11 08:20:21.800,2020-11-21 08:20:21.800,1,15.64,Antonio Moreno Taquería,Mataderos 2312,México D.F.,NULL,05023,Mexico
10536,44,3,2020-11-14 08:20:21.800,2020-12-12 08:20:21.800,2020-12-07 08:20:21.800,2,58.88,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10537,68,1,2020-11-14 08:20:21.800,2020-11-28 08:20:21.800,2020-11-19 08:20:21.800,1,78.85,Richter Supermarkt,Starenweg 5,Genève,NULL,1204,Switzerland
10538,11,9,2020-11-15 08:20:21.800,2020-12-13 08:20:21.800,2020-11-16 08:20:21.800,3,4.87,B's Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK
10539,11,6,2020-11-16 08:20:21.817,2020-12-14 08:20:21.817,2020-11-23 08:20:21.817,3,12.36,B's Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK
10540,63,3,2020-11-19 08:20:21.817,2020-12-17 08:20:21.817,2020-12-14 08:20:21.817,3,1007.64,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10541,34,2,2020-11-19 08:20:21.817,2020-12-17 08:20:21.817,2020-11-29 08:20:21.817,1,68.65,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10542,39,1,2020-11-20 08:20:21.817,2020-12-18 08:20:21.817,2020-11-26 08:20:21.817,3,10.95,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10543,46,8,2020-11-21 08:20:21.817,2020-12-19 08:20:21.817,2020-11-23 08:20:21.817,2,48.17,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10544,48,4,2020-11-21 08:20:21.817,2020-12-19 08:20:21.817,2020-11-30 08:20:21.817,1,24.91,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10545,43,8,2020-11-22 08:20:21.817,2020-12-20 08:20:21.817,2020-12-27 08:20:21.817,2,11.92,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,WA,99362,USA
10546,84,1,2020-11-23 08:20:21.817,2020-12-21 08:20:21.817,2020-11-27 08:20:21.817,3,194.72,Victuailles en stock,"2, rue du Commerce",Lyon,NULL,69004,France
10547,72,3,2020-11-23 08:20:21.817,2020-12-21 08:20:21.817,2020-12-03 08:20:21.817,2,178.43,Seven Seas Imports,90 Wadhurst Rd.,London,NULL,OX15 4NB,UK
10548,79,3,2020-11-26 08:20:21.817,2020-12-24 08:20:21.817,2020-12-03 08:20:21.817,2,1.43,Toms Spezialitäten,Luisenstr. 48,Münster,NULL,44087,Germany
10549,63,5,2020-11-27 08:20:21.817,2020-12-11 08:20:21.817,2020-11-30 08:20:21.817,1,171.24,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10550,30,7,2020-11-28 08:20:21.817,2020-12-26 08:20:21.817,2020-12-07 08:20:21.817,3,4.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
10551,28,4,2020-11-28 08:20:21.817,2021-01-09 08:20:21.817,2020-12-07 08:20:21.817,3,72.95,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10552,35,2,2020-11-29 08:20:21.817,2020-12-27 08:20:21.817,2020-12-06 08:20:21.817,1,83.22,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10553,87,2,2020-11-30 08:20:21.817,2020-12-28 08:20:21.817,2020-12-04 08:20:21.817,2,149.49,Wartian Herkku,Torikatu 38,Oulu,NULL,90110,Finland
10554,56,4,2020-11-30 08:20:21.817,2020-12-28 08:20:21.817,2020-12-06 08:20:21.817,3,120.97,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany
10555,71,6,2020-12-03 08:20:21.817,2020-12-31 08:20:21.817,2020-12-05 08:20:21.817,3,252.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10556,73,2,2020-12-04 08:20:21.830,2021-01-15 08:20:21.830,2020-12-14 08:20:21.830,1,9.80,Simons bistro,Vinbæltet 34,Kobenhavn,NULL,1734,Denmark
10557,44,9,2020-12-04 08:20:21.830,2020-12-18 08:20:21.830,2020-12-07 08:20:21.830,2,96.72,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10558,4,1,2020-12-05 08:20:21.830,2021-01-02 08:20:21.830,2020-12-11 08:20:21.830,2,72.97,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10559,7,6,2020-12-06 08:20:21.830,2021-01-03 08:20:21.830,2020-12-14 08:20:21.830,1,8.05,Blondel père et fils,"24, place Kléber",Strasbourg,NULL,67000,France
10560,25,8,2020-12-07 08:20:21.830,2021-01-04 08:20:21.830,2020-12-10 08:20:21.830,1,36.65,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10561,24,2,2020-12-07 08:20:21.830,2021-01-04 08:20:21.830,2020-12-10 08:20:21.830,2,242.21,Folk och fä HB,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
10562,66,1,2020-12-10 08:20:21.847,2021-01-07 08:20:21.847,2020-12-13 08:20:21.847,1,22.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
10563,67,2,2020-12-11 08:20:21.847,2021-01-22 08:20:21.847,2020-12-25 08:20:21.847,2,60.43,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10564,65,4,2020-12-11 08:20:21.847,2021-01-08 08:20:21.847,2020-12-17 08:20:21.847,3,13.75,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10565,51,8,2020-12-12 08:20:21.847,2021-01-09 08:20:21.847,2020-12-19 08:20:21.847,2,7.15,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10566,7,9,2020-12-13 08:20:21.847,2021-01-10 08:20:21.847,2020-12-19 08:20:21.847,1,88.40,Blondel père et fils,"24, place Kléber",Strasbourg,NULL,67000,France
10567,37,1,2020-12-13 08:20:21.847,2021-01-10 08:20:21.847,2020-12-18 08:20:21.847,1,33.97,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10568,29,3,2020-12-14 08:20:21.847,2021-01-11 08:20:21.847,2021-01-09 08:20:21.847,3,6.54,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,NULL,8022,Spain
10569,65,5,2020-12-17 08:20:21.847,2021-01-14 08:20:21.847,2021-01-11 08:20:21.847,1,58.98,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10570,51,3,2020-12-18 08:20:21.847,2021-01-15 08:20:21.847,2020-12-20 08:20:21.847,3,188.99,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10571,20,8,2020-12-18 08:20:21.847,2021-01-29 08:20:21.847,2021-01-04 08:20:21.847,3,26.06,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10572,5,3,2020-12-19 08:20:21.863,2021-01-16 08:20:21.863,2020-12-26 08:20:21.863,2,116.43,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10573,3,7,2020-12-20 08:20:21.863,2021-01-17 08:20:21.863,2020-12-21 08:20:21.863,3,84.84,Antonio Moreno Taquería,Mataderos 2312,México D.F.,NULL,05023,Mexico
10574,82,4,2020-12-20 08:20:21.863,2021-01-17 08:20:21.863,2020-12-31 08:20:21.863,2,37.60,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10575,52,5,2020-12-21 08:20:21.863,2021-01-04 08:20:21.863,2020-12-31 08:20:21.863,1,127.34,Morgenstern Gesundkost,Heerstr. 22,Leipzig,NULL,04179,Germany
10576,80,3,2020-12-24 08:20:21.863,2021-01-07 08:20:21.863,2020-12-31 08:20:21.863,3,18.56,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico
10577,82,9,2020-12-24 08:20:21.863,2021-02-04 08:20:21.863,2020-12-31 08:20:21.863,2,25.41,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10578,11,4,2020-12-25 08:20:21.863,2021-01-22 08:20:21.863,2021-01-25 08:20:21.863,3,29.60,B's Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK
10579,45,1,2020-12-26 08:20:21.863,2021-01-23 08:20:21.863,2021-01-04 08:20:21.863,2,13.73,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10580,56,4,2020-12-27 08:20:21.863,2021-01-24 08:20:21.863,2021-01-01 08:20:21.863,3,75.89,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany
10581,21,3,2020-12-27 08:20:21.880,2021-01-24 08:20:21.880,2021-01-02 08:20:21.880,1,3.01,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil
10582,6,3,2020-12-28 08:20:21.880,2021-01-25 08:20:21.880,2021-01-14 08:20:21.880,2,27.71,Blauer See Delikatessen,Forsterstr. 57,Mannheim,NULL,68306,Germany
10583,87,2,2020-12-31 08:20:21.880,2021-01-28 08:20:21.880,2021-01-04 08:20:21.880,2,7.28,Wartian Herkku,Torikatu 38,Oulu,NULL,90110,Finland
10584,7,4,2020-12-31 08:20:21.880,2021-01-28 08:20:21.880,2021-01-04 08:20:21.880,1,59.14,Blondel père et fils,"24, place Kléber",Strasbourg,NULL,67000,France
10585,88,7,2021-01-01 08:20:21.880,2021-01-29 08:20:21.880,2021-01-10 08:20:21.880,1,13.41,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10586,66,9,2021-01-02 08:20:21.880,2021-01-30 08:20:21.880,2021-01-09 08:20:21.880,1,0.48,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
10587,61,1,2021-01-02 08:20:21.880,2021-01-30 08:20:21.880,2021-01-09 08:20:21.880,1,62.52,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10588,63,2,2021-01-03 08:20:21.880,2021-01-31 08:20:21.880,2021-01-10 08:20:21.880,3,194.67,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10589,32,8,2021-01-04 08:20:21.880,2021-02-01 08:20:21.880,2021-01-14 08:20:21.880,2,4.42,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10590,51,4,2021-01-07 08:20:21.880,2021-02-04 08:20:21.880,2021-01-14 08:20:21.880,3,44.77,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10591,83,1,2021-01-07 08:20:21.880,2021-01-21 08:20:21.880,2021-01-16 08:20:21.880,1,55.92,Vaffeljernet,Smagsloget 45,Århus,NULL,8200,Denmark
10592,44,3,2021-01-08 08:20:21.880,2021-02-05 08:20:21.880,2021-01-16 08:20:21.880,1,32.10,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10593,44,7,2021-01-09 08:20:21.880,2021-02-06 08:20:21.880,2021-02-13 08:20:21.880,2,174.20,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10594,55,3,2021-01-09 08:20:21.880,2021-02-06 08:20:21.880,2021-01-16 08:20:21.880,2,5.24,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10595,20,2,2021-01-10 08:20:21.880,2021-02-07 08:20:21.880,2021-01-14 08:20:21.880,1,96.78,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10596,89,8,2021-01-11 08:20:21.893,2021-02-08 08:20:21.893,2021-02-12 08:20:21.893,1,16.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10597,59,7,2021-01-11 08:20:21.893,2021-02-08 08:20:21.893,2021-01-18 08:20:21.893,3,35.12,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria
10598,65,1,2021-01-14 08:20:21.893,2021-02-11 08:20:21.893,2021-01-18 08:20:21.893,3,44.42,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10599,11,6,2021-01-15 08:20:21.893,2021-02-26 08:20:21.893,2021-01-21 08:20:21.893,3,29.98,B's Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK
10600,36,4,2021-01-16 08:20:21.893,2021-02-13 08:20:21.893,2021-01-21 08:20:21.893,1,45.13,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10601,35,7,2021-01-16 08:20:21.893,2021-02-27 08:20:21.893,2021-01-22 08:20:21.893,1,58.30,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10602,83,8,2021-01-17 08:20:21.893,2021-02-14 08:20:21.893,2021-01-22 08:20:21.893,2,2.92,Vaffeljernet,Smagsloget 45,Århus,NULL,8200,Denmark
10603,71,8,2021-01-18 08:20:21.893,2021-02-15 08:20:21.893,2021-02-08 08:20:21.893,2,48.77,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10604,28,1,2021-01-18 08:20:21.893,2021-02-15 08:20:21.893,2021-01-29 08:20:21.893,1,7.46,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10605,51,1,2021-01-21 08:20:21.893,2021-02-18 08:20:21.893,2021-01-29 08:20:21.893,2,379.13,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10606,81,4,2021-01-22 08:20:21.893,2021-02-19 08:20:21.893,2021-01-31 08:20:21.893,3,79.40,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10607,71,5,2021-01-22 08:20:21.893,2021-02-19 08:20:21.893,2021-01-25 08:20:21.893,1,200.24,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10608,79,4,2021-01-23 08:20:21.893,2021-02-20 08:20:21.893,2021-02-01 08:20:21.893,2,27.79,Toms Spezialitäten,Luisenstr. 48,Münster,NULL,44087,Germany
10609,18,7,2021-01-24 08:20:21.910,2021-02-21 08:20:21.910,2021-01-30 08:20:21.910,2,1.85,Du monde entier,"67, rue des Cinquante Otages",Nantes,NULL,44000,France
10610,41,8,2021-01-25 08:20:21.910,2021-02-22 08:20:21.910,2021-02-06 08:20:21.910,1,26.78,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10611,91,6,2021-01-25 08:20:21.910,2021-02-22 08:20:21.910,2021-02-01 08:20:21.910,2,80.65,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland
10612,71,1,2021-01-28 08:20:21.910,2021-02-25 08:20:21.910,2021-02-01 08:20:21.910,2,544.08,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10613,35,4,2021-01-29 08:20:21.910,2021-02-26 08:20:21.910,2021-02-01 08:20:21.910,2,8.11,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10614,6,8,2021-01-29 08:20:21.910,2021-02-26 08:20:21.910,2021-02-01 08:20:21.910,3,1.93,Blauer See Delikatessen,Forsterstr. 57,Mannheim,NULL,68306,Germany
10615,90,2,2021-01-30 08:20:21.910,2021-02-27 08:20:21.910,2021-02-06 08:20:21.910,3,0.75,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland
10616,32,1,2021-01-31 08:20:21.910,2021-02-28 08:20:21.910,2021-02-05 08:20:21.910,2,116.53,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10617,32,4,2021-01-31 08:20:21.910,2021-02-28 08:20:21.910,2021-02-04 08:20:21.910,2,18.53,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10618,51,1,2021-02-01 08:20:21.910,2021-03-15 08:20:21.910,2021-02-08 08:20:21.910,1,154.68,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10619,51,3,2021-02-04 08:20:21.910,2021-03-04 08:20:21.910,2021-02-07 08:20:21.910,3,91.05,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10620,42,2,2021-02-05 08:20:21.910,2021-03-05 08:20:21.910,2021-02-14 08:20:21.910,3,0.94,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10621,38,4,2021-02-05 08:20:21.910,2021-03-05 08:20:21.910,2021-02-11 08:20:21.910,2,23.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10622,67,4,2021-02-06 08:20:21.910,2021-03-06 08:20:21.910,2021-02-11 08:20:21.910,3,50.97,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10623,25,8,2021-02-07 08:20:21.910,2021-03-07 08:20:21.910,2021-02-12 08:20:21.910,2,97.18,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10624,78,4,2021-02-07 08:20:21.910,2021-03-07 08:20:21.910,2021-02-19 08:20:21.910,2,94.80,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
10625,2,3,2021-02-08 08:20:21.927,2021-03-08 08:20:21.927,2021-02-14 08:20:21.927,1,43.90,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,NULL,05021,Mexico
10626,5,1,2021-02-11 08:20:21.927,2021-03-11 08:20:21.927,2021-02-20 08:20:21.927,2,138.69,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10627,71,8,2021-02-11 08:20:21.927,2021-03-25 08:20:21.927,2021-02-21 08:20:21.927,3,107.46,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10628,7,4,2021-02-12 08:20:21.927,2021-03-12 08:20:21.927,2021-02-20 08:20:21.927,3,30.36,Blondel père et fils,"24, place Kléber",Strasbourg,NULL,67000,France
10629,30,4,2021-02-12 08:20:21.927,2021-03-12 08:20:21.927,2021-02-20 08:20:21.927,3,85.46,Godos Cocina Típica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
10630,39,1,2021-02-13 08:20:21.927,2021-03-13 08:20:21.927,2021-02-19 08:20:21.927,2,32.35,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10631,41,8,2021-02-14 08:20:21.927,2021-03-14 08:20:21.927,2021-02-15 08:20:21.927,1,0.87,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10632,86,8,2021-02-14 08:20:21.927,2021-03-14 08:20:21.927,2021-02-19 08:20:21.927,1,41.38,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany
10633,20,7,2021-02-15 08:20:21.927,2021-03-15 08:20:21.927,2021-02-18 08:20:21.927,3,477.90,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10634,23,4,2021-02-15 08:20:21.927,2021-03-15 08:20:21.927,2021-02-21 08:20:21.927,3,487.38,Folies gourmandes,"184, chaussée de Tournai",Lille,NULL,59000,France
10635,49,8,2021-02-18 08:20:21.940,2021-03-18 08:20:21.940,2021-02-21 08:20:21.940,3,47.46,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy
10636,87,4,2021-02-19 08:20:21.940,2021-03-19 08:20:21.940,2021-02-26 08:20:21.940,1,1.15,Wartian Herkku,Torikatu 38,Oulu,NULL,90110,Finland
10637,62,6,2021-02-19 08:20:21.940,2021-03-19 08:20:21.940,2021-02-26 08:20:21.940,1,201.29,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10638,47,3,2021-02-20 08:20:21.940,2021-03-20 08:20:21.940,2021-03-04 08:20:21.940,1,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10639,70,7,2021-02-20 08:20:21.940,2021-03-20 08:20:21.940,2021-02-27 08:20:21.940,3,38.64,Santé Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
10640,86,4,2021-02-21 08:20:21.940,2021-03-21 08:20:21.940,2021-02-28 08:20:21.940,1,23.55,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany
10641,35,4,2021-02-22 08:20:21.940,2021-03-22 08:20:21.940,2021-02-26 08:20:21.940,2,179.61,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10642,73,7,2021-02-22 08:20:21.940,2021-03-22 08:20:21.940,2021-03-08 08:20:21.940,3,41.89,Simons bistro,Vinbæltet 34,Kobenhavn,NULL,1734,Denmark
10643,1,6,2021-02-25 08:20:21.940,2021-03-25 08:20:21.940,2021-03-05 08:20:21.940,1,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany
10644,88,3,2021-02-25 08:20:21.940,2021-03-25 08:20:21.940,2021-03-04 08:20:21.940,2,0.14,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10645,34,4,2021-02-26 08:20:21.940,2021-03-26 08:20:21.940,2021-03-05 08:20:21.940,1,12.41,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10646,37,9,2021-02-27 08:20:21.940,2021-04-10 08:20:21.940,2021-03-06 08:20:21.940,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10647,61,4,2021-02-27 08:20:21.940,2021-03-13 08:20:21.940,2021-03-06 08:20:21.940,2,45.54,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10648,67,5,2021-02-28 08:20:21.940,2021-04-11 08:20:21.940,2021-03-12 08:20:21.940,2,14.25,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10649,50,5,2021-02-28 08:20:21.940,2021-03-28 08:20:21.940,2021-03-01 08:20:21.940,3,6.20,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium
10650,21,5,2021-03-01 08:20:21.957,2021-03-29 08:20:21.957,2021-03-06 08:20:21.957,3,176.81,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil
10651,86,8,2021-03-04 08:20:21.957,2021-04-01 08:20:21.957,2021-03-14 08:20:21.957,2,20.60,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany
10652,31,4,2021-03-04 08:20:21.957,2021-04-01 08:20:21.957,2021-03-11 08:20:21.957,2,7.14,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10653,25,1,2021-03-05 08:20:21.957,2021-04-02 08:20:21.957,2021-03-22 08:20:21.957,1,93.25,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10654,5,5,2021-03-05 08:20:21.957,2021-04-02 08:20:21.957,2021-03-14 08:20:21.957,1,55.26,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10655,66,1,2021-03-06 08:20:21.957,2021-04-03 08:20:21.957,2021-03-14 08:20:21.957,2,4.41,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
10656,32,6,2021-03-07 08:20:21.957,2021-04-04 08:20:21.957,2021-03-13 08:20:21.957,1,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10657,71,2,2021-03-07 08:20:21.957,2021-04-04 08:20:21.957,2021-03-18 08:20:21.957,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10658,63,4,2021-03-08 08:20:21.957,2021-04-05 08:20:21.957,2021-03-11 08:20:21.957,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10659,62,7,2021-03-08 08:20:21.957,2021-04-05 08:20:21.957,2021-03-13 08:20:21.957,2,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10660,36,8,2021-03-11 08:20:21.957,2021-04-08 08:20:21.957,2021-04-17 08:20:21.957,1,111.29,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10661,37,7,2021-03-12 08:20:21.957,2021-04-09 08:20:21.957,2021-03-18 08:20:21.957,3,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10662,48,3,2021-03-12 08:20:21.957,2021-04-09 08:20:21.957,2021-03-21 08:20:21.957,2,1.28,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10663,9,2,2021-03-13 08:20:21.973,2021-03-27 08:20:21.973,2021-04-05 08:20:21.973,2,113.15,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France
10664,28,1,2021-03-13 08:20:21.973,2021-04-10 08:20:21.973,2021-03-22 08:20:21.973,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10665,48,1,2021-03-14 08:20:21.973,2021-04-11 08:20:21.973,2021-03-20 08:20:21.973,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10666,68,7,2021-03-15 08:20:21.973,2021-04-12 08:20:21.973,2021-03-25 08:20:21.973,2,232.42,Richter Supermarkt,Starenweg 5,Genève,NULL,1204,Switzerland
10667,20,7,2021-03-15 08:20:21.973,2021-04-12 08:20:21.973,2021-03-22 08:20:21.973,1,78.09,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10668,86,1,2021-03-18 08:20:21.973,2021-04-15 08:20:21.973,2021-03-26 08:20:21.973,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany
10669,73,2,2021-03-18 08:20:21.973,2021-04-15 08:20:21.973,2021-03-25 08:20:21.973,1,24.39,Simons bistro,Vinbæltet 34,Kobenhavn,NULL,1734,Denmark
